policyID,statecode,tiv_2015,tiv_2016,Residential,Commercial
978693,NCR,3903989.76,5523395.94,0,1
587741,NCR,142737.3,191261.42,1,0
440745,NCR,28828.13,31748.54,1,0
758367,NCR,136940.57,112441.9,1,0
581939,NCR,77219.47,100971.56,1,0
852712,NCR,18485.5,22485.32,1,0
626561,NCR,11091.3,18491.97,1,0
775213,NCR,33642.68,48234.86,1,0
665768,NCR,33642.68,53666.6,1,0
368795,NCR,33642.68,34954.61,1,0
844802,NCR,51479.34,68881.83,1,0
994405,NCR,33642.68,56574,1,0
202800,NCR,77219.47,108757.6,1,0
203526,NCR,368508.4,264370.87,1,0
589430,NCR,1112783.26,1087438.51,1,0
787959,NCR,143854.14,104725.82,1,0
184530,NCR,104895.96,120251.68,1,0
681013,NCR,135193.69,107637.97,1,0
123348,NCR,20591.92,34272.72,1,0
952479,NCR,119139.03,159242.18,1,0
597727,NCR,6242501.73,10440000,0,1
158934,NCR,334100.4,502914.66,1,0
787412,NCR,6997.1,11408.86,1,0
732585,NCR,2007363.23,3101797.74,0,1
863561,NCR,12583.13,19267.28,1,0
344380,NCR,670.56,946.03,1,0
232469,NCR,23747.75,22664.81,1,0
105540,NCR,7149600,7275661.75,0,1
854644,NCR,27000,25992.58,1,0
492930,NCR,22500,19110.74,1,0
585039,NCR,178425,283214,1,0
825661,NCR,728632.08,1072546.42,1,0
105116,NCR,1058735.7,1621136.1,1,0
764232,NCR,57328.92,67485.02,1,0
633550,NCR,1871511.84,2266296.03,0,1
672043,NCR,447535.44,322916.51,1,0
705756,NCR,13229.1,17121.89,1,0
727991,NCR,727650,783242.46,1,0
787110,NCR,308137.5,450769.42,1,0
233881,NCR,55440000,71910000,0,1
277587,NCR,360900,385406.55,1,0
630152,NCR,453474,420370.4,1,0
315211,NCR,164238.3,277891.2,1,0
340545,NCR,1332079.2,2034820.25,1,0
877965,NCR,199926,290796.37,1,0
375190,NCR,32985,45465.77,1,0
875426,NCR,53775,55236.07,1,0
386718,NCR,51840,86324.8,1,0
303820,NCR,49950,73214.46,1,0
559661,NCR,49950,66203.73,1,0
941385,NCR,49950,45041.91,1,0
747504,NCR,87480,83071.71,1,0
732905,NCR,58995,55503.38,1,0
994104,NCR,49117.5,64859.66,1,0
547470,NCR,135000,148962.38,1,0
304838,NCR,90000,136295.46,1,0
574080,NCR,3927.92,3203.68,1,0
894911,NCR,235787.65,263018.76,1,0
684578,NCR,3645562.09,5925496.61,0,1
429866,NCR,141966.38,207975.07,1,0
437751,NCR,398515.91,470436.08,1,0
298934,NCR,6733.58,7803.93,1,0
810367,NCR,13916.07,20382.98,1,0
985201,NCR,28168.82,34613.51,1,0
565464,NCR,2917.89,2754.88,1,0
144682,NCR,27046.56,32500.82,1,0
555603,NCR,27719.92,43519.83,1,0
205176,NCR,49491.84,39799.75,1,0
272694,NCR,1907.85,1930.39,1,0
932766,NCR,16272.83,14932.27,1,0
844997,NCR,21098.56,19353.29,1,0
912210,NCR,10100.38,11015.31,1,0
201226,NCR,2468.98,2745.28,1,0
451615,NCR,1907.85,3471.92,1,0
355719,NCR,20649.66,33251.11,1,0
617008,NCR,61275.61,80883.8,1,0
433975,NCR,16048.37,21971.19,1,0
183320,NCR,3815.7,3850.07,1,0
800465,NCR,1907.85,2185.14,1,0
444585,NCR,41523.76,63806.66,1,0
726797,NCR,20200.75,16532.35,1,0
916728,NCR,691875.7,627116.14,1,0
359783,NCR,30862.26,46313.2,1,0
426887,NCR,7631.39,11443.63,1,0
228161,NCR,287187.33,242717.52,1,0
457093,NCR,22445.28,31029.25,1,0
465292,NCR,42533.8,66406.24,1,0
232471,NCR,33780.14,46694.43,1,0
138447,NCR,42533.8,69539.32,1,0
420090,NCR,252060.47,264554.61,1,0
344677,NCR,11222.64,12342.66,1,0
235055,NCR,8080.3,14063.6,1,0
213883,NCR,448.91,524.34,1,0
413178,NCR,5044574.7,6652058.7,0,1
865911,NCR,4277691,5837978.79,0,1
778378,NCR,96228,109243.8,1,0
365784,NCR,3217178.25,3524894.92,0,1
880875,NCR,1634643.45,2290405.19,1,0
342370,NCR,88209,102048.64,1,0
124018,NCR,76626,84102.25,1,0
186811,NCR,22590000,31410000,0,1
274078,NCR,68339.7,55054.46,1,0
345660,NCR,95752.8,86807.19,1,0
321946,NCR,41698.8,43791.75,1,0
893189,NCR,554400,873878.54,1,0
523884,NCR,229500,180838.66,1,0
261985,NCR,209250,181347.77,1,0
454621,NCR,100278,169410.25,1,0
975923,NCR,79650,89622.18,1,0
235509,NCR,66575.52,51500.69,1,0
401347,NCR,81370.08,103439.76,1,0
342687,NCR,3361972.5,4216559.01,0,1
998223,NCR,879321.77,858984.82,1,0
778643,NCR,1010242.42,1138720,1,0
700450,NCR,30492.75,37229.82,1,0
807648,NCR,1258339.62,1139310.76,1,0
413363,NCR,835002.72,1324467.95,1,0
213178,NCR,84921.26,105930.78,1,0
608109,NCR,37588.55,65013.23,1,0
312515,NCR,4108556.93,3074885.09,0,1
438111,NCR,3366809.61,3393744.08,0,1
128554,NCR,1314503.26,1096811.01,1,0
438654,NCR,317703.75,502927.25,1,0
396913,NCR,17370000,24300000,0,1
296244,NCR,138080.38,115291.59,1,0
348779,NCR,3645157.55,6577905.5,0,1
359738,NCR,4492761.92,3521202.16,0,1
235251,NCR,35478.99,37161.4,1,0
330011,NCR,35478.99,28520.21,1,0
164060,NCR,412515.12,560837.41,1,0
331614,NCR,897045.87,996617.96,1,0
936700,NCR,3240185.7,4892281.87,0,1
988331,NCR,43917.23,43423.95,1,0
440569,NCR,2474424.08,3024260.91,0,1
702918,NCR,949412.17,987673.48,1,0
178823,NCR,37588.55,38489.17,1,0
499132,NCR,2146030.23,1784346.88,0,1
477956,NCR,655991.37,708140.06,1,0
422611,NCR,276781.75,319363.24,1,0
993684,NCR,889294.24,1134739.45,1,0
829417,NCR,844783.41,1061330.12,1,0
699386,NCR,41424.11,38201.32,1,0
784081,NCR,842874.76,566116.83,1,0
314382,NCR,129906.97,138335.33,1,0
341271,NCR,54848.59,87461.57,1,0
733944,NCR,115066.98,111420.51,1,0
358466,NCR,746782.87,759584.23,1,0
959219,NCR,742236.81,688053.53,1,0
941027,NCR,406095.12,483696.64,1,0
330429,NCR,953439.52,1334670.4,1,0
748561,NCR,210245.13,322730.47,1,0
829877,NCR,956924.87,1600667.36,1,0
463329,NCR,18720000,17820000,0,1
189191,NCR,1721929.5,1370101.42,1,0
651726,NCR,685944,967087.75,1,0
521335,NCR,104878.8,86860.62,1,0
658317,NCR,595302.3,593606.88,1,0
659741,NCR,60155.43,84322.51,1,0
997708,NCR,38705.65,44507.17,1,0
687818,NCR,555675.09,753828.83,1,0
321453,NCR,1448.4,1499.82,1,0
322703,NCR,10177.61,16800.87,1,0
458814,NCR,301848.88,250051.61,1,0
766893,NCR,77665.04,69449.32,1,0
497314,NCR,1203451.2,1542766.67,1,0
800921,NCR,1408500,2537835.3,1,0
232834,NCR,339484.83,518403.52,1,0
422847,NCR,1590750,2078839.82,1,0
360315,NCR,403411.5,380776.89,1,0
546559,NCR,658610.1,875150.56,1,0
125220,NCR,10530000,12780000,0,1
918558,NCR,30076.67,28649.84,1,0
808331,NCR,72273.8,115626.51,1,0
243711,NCR,6284.68,8205.29,1,0
519387,NCR,12569.36,12945.14,1,0
437486,NCR,4152.38,3359.24,1,0
704232,NCR,641876.4,832796.12,1,0
576431,NCR,111230.65,96167.35,1,0
629584,NCR,4660102.94,6046203.96,0,1
950123,NCR,6594174.47,8474833.03,0,1
550592,NCR,112957.42,118772.92,1,0
425554,NCR,3654000,4238216.14,0,1
461366,NCR,395320.5,481164.74,1,0
432006,NCR,2126165.76,3076081.34,0,1
809624,NCR,85329.07,64993.61,1,0
776883,NCR,12780000,17100000,0,1
685539,NCR,77750.44,97323.65,1,0
912915,NCR,34004.6,35557.25,1,0
206987,NCR,900000,1334045.7,1,0
611892,NCR,3240000,5085990,0,1
734489,NCR,9000,7497,1,0
706430,NCR,9000,10384.61,1,0
281961,NCR,1354203,1419638.09,1,0
258567,NCR,852300,834998.31,1,0
670462,NCR,139500,165438.91,1,0
466746,NCR,1949190.81,2674289.79,0,1
696096,NCR,30684.53,42023.07,1,0
854558,NCR,1453049.39,2093844.16,1,0
890276,NCR,1994159.16,1533536.32,0,1
199988,NCR,695977.15,936788.03,1,0
303207,NCR,1702333.78,2254690.02,1,0
955505,NCR,982041.88,857762.52,1,0
787394,NCR,36821.43,60615.08,1,0
900329,NCR,2279379.16,2274638.05,0,1
353889,NCR,3128407.26,4289471.82,0,1
630460,NCR,891166.36,1510821.07,1,0
650390,NCR,2067050.44,2660591.58,0,1
911479,NCR,2635052.11,2792875.92,0,1
457512,NCR,4050462.72,5830880.06,0,1
122885,NCR,1902837.99,2887680.34,0,1
249440,NCR,57533.49,82815.09,1,0
701366,NCR,93779.59,89607.33,1,0
319082,NCR,583773.15,813501.89,1,0
998006,NCR,2402749.22,3189755.32,0,1
161318,NCR,561910.42,697407.25,1,0
536177,NCR,879002.14,668152.38,1,0
570838,NCR,1608703.96,2661407.66,1,0
452874,NCR,978069.33,1170748.99,1,0
636676,NCR,1000242.55,1066308.57,1,0
256055,NCR,654095.95,627107.95,1,0
192563,NCR,2464938,2909785.36,0,1
988253,NCR,702237.6,696479.25,1,0
958330,NCR,2490049.8,2844632.89,0,1
405701,NCR,220884.3,214699.54,1,0
134140,NCR,109291.5,116930.21,1,0
866373,NCR,241284.3,216987.93,1,0
352950,NCR,919995.69,1401775.35,1,0
456276,NCR,457992.33,411841.35,1,0
876830,NCR,21203.35,34277.65,1,0
425943,NCR,27084.04,44955.18,1,0
815208,NCR,75676.02,76591.32,1,0
213504,NCR,33925.36,43872.41,1,0
313403,NCR,344349.8,461884.65,1,0
811307,NCR,181050.09,238084.49,1,0
394338,NCR,10177.61,12208.82,1,0
970158,NCR,10177.61,10497.92,1,0
238900,NCR,10177.61,14121.84,1,0
810199,NCR,10177.61,12114.2,1,0
735506,NCR,10177.61,14396.35,1,0
767381,NCR,73761.15,100816.74,1,0
801319,NCR,113995.03,179222.08,1,0
323320,NCR,10177.61,14706.13,1,0
179322,NCR,316565.99,422205.65,1,0
714929,NCR,10177.61,13679.31,1,0
712569,NCR,10177.61,13146.21,1,0
230304,NCR,871.72,1258.55,1,0
334223,NCR,10177.61,15655.28,1,0
638818,NCR,10177.61,11107.6,1,0
219190,NCR,10177.61,10357.14,1,0
290279,NCR,1530426.48,1638636.82,1,0
628429,NCR,4500,4180.68,1,0
443626,NCR,473832.9,763633.84,1,0
849169,NCR,4602.68,5635.06,1,0
457647,NCR,1954668.36,3042714.96,0,1
131303,NCR,291739.5,331076.49,1,0
698564,NCR,158080.5,147593.44,1,0
604428,NCR,1370758.5,1892288.24,1,0
699035,NCR,500298.3,406706.5,1,0
979439,NCR,88513.38,77877.61,1,0
707586,NCR,20116.68,26670.61,1,0
516647,NCR,10177.61,14077.67,1,0
381482,NCR,71937.12,80245.85,1,0
408968,NCR,126030.24,119728.73,1,0
459343,NCR,3321.9,3506.1,1,0
479109,NCR,698065.2,883381.96,1,0
552185,NCR,73710000,103500000,0,1
308264,NCR,259142.85,332627.47,1,0
929074,NCR,22500,30428.78,1,0
355960,NCR,18000,27869.94,1,0
790343,NCR,22500,23318.69,1,0
938903,NCR,22500,34608.6,1,0
155180,NCR,22444.59,21809.45,1,0
566609,NCR,2416500,3183932.07,0,1
914288,NCR,1742760,2582169.07,1,0
286566,NCR,1742130,2574223.55,1,0
771787,NCR,29376,39697.26,1,0
731338,NCR,260754.12,382960.45,1,0
630714,NCR,157192.2,189898.24,1,0
263191,NCR,166438.8,198647.54,1,0
709114,NCR,8321.94,8689,1,0
627879,NCR,490069.8,760745.15,1,0
891842,NCR,147945.6,172227.32,1,0
607958,NCR,2529.9,2553.14,1,0
464013,NCR,3374041.83,4768884.22,0,1
691392,NCR,1958679.92,1631080.91,0,1
790932,NCR,1423327.5,2104588.97,1,0
627652,NCR,450232.2,499910.82,1,0
394028,NCR,2159406,2428360.02,0,1
187345,NCR,990523.8,846893.89,1,0
276227,NCR,12060000,10440000,0,1
599630,NCR,2902806.02,3059711.39,0,1
117530,NCR,2105699.19,1730042.46,0,1
353883,NCR,1462043.45,1993408.53,1,0
808807,NCR,183600,229022.64,1,0
494916,NCR,8330762.81,10440000,0,1
365031,NCR,375958.41,383439.23,1,0
490116,NCR,7855.85,7602.79,1,0
484038,NCR,101003.75,152038.93,1,0
401498,NCR,151505.63,210380.71,1,0
178997,NCR,140282.99,149727.96,1,0
441939,NCR,8416.98,13732.74,1,0
108791,NCR,50501.88,42590.05,1,0
412751,NCR,392792.37,599563.38,1,0
787071,NCR,16272.83,19457.09,1,0
181321,NCR,2011209.15,2906414.44,0,1
876535,NCR,325086.19,463062.52,1,0
404928,NCR,334760.1,435857.65,1,0
273313,NCR,85292.06,109282.41,1,0
873533,NCR,493796.12,816689.4,1,0
642108,NCR,134851.23,157808.31,1,0
352616,NCR,1122263.91,1475210.3,1,0
984267,NCR,1256935.58,1124203.18,1,0
642835,NCR,29291.09,43845.24,1,0
586692,NCR,24570000,18900000,0,1
519914,NCR,5274.64,7337.24,1,0
952874,NCR,5835.77,7092.8,1,0
268145,NCR,6446620.58,7069267.43,0,1
173071,NCR,10100.38,17966.67,1,0
253898,NCR,432183.83,584096.45,1,0
597734,NCR,34229.05,49609.67,1,0
645221,NCR,36473.58,32012.49,1,0
217269,NCR,9539.24,11000.2,1,0
512493,NCR,108298.47,121539.47,1,0
175961,NCR,56674.33,58228.11,1,0
405025,NCR,204139.81,199567.07,1,0
683890,NCR,166605.69,161994.04,1,0
220356,NCR,14926.11,22979.79,1,0
344440,NCR,15375.02,17109.32,1,0
974406,NCR,36249.12,39188.2,1,0
294403,NCR,2356.75,2304.34,1,0
792554,NCR,188540.34,279005.01,1,0
831361,NCR,28729.96,39092.28,1,0
233433,NCR,90454.47,70323.29,1,0
636266,NCR,77997.34,99537.87,1,0
144087,NCR,3115404.61,2870845.35,0,1
759209,NCR,15038.34,25150.11,1,0
864681,NCR,9988.15,11305.59,1,0
374056,NCR,189999.28,189458.16,1,0
289749,NCR,1346.72,1068.93,1,0
689880,NCR,16385.05,17081.91,1,0
910553,NCR,73283.83,65095.98,1,0
490201,NCR,673.36,532.22,1,0
704267,NCR,429939.3,457455.42,1,0
340287,NCR,23343.09,32686.3,1,0
429687,NCR,6621.36,10054.4,1,0
622515,NCR,4040.15,5955.65,1,0
922801,NCR,6733.58,7036.59,1,0
603711,NCR,5948,7625.05,1,0
299865,NCR,141180.8,176385.64,1,0
224391,NCR,19976.3,27800.41,1,0
269598,NCR,11447.09,17144.57,1,0
772052,NCR,3591.24,4107.83,1,0
908141,NCR,5611.32,5041.5,1,0
827112,NCR,31535.62,44218.48,1,0
258219,NCR,739796.37,1000500.61,1,0
153165,NCR,16497.28,22837.51,1,0
977972,NCR,44890.56,57127.72,1,0
178409,NCR,117837.71,112828.19,1,0
641413,NCR,546480,972872.11,1,0
950549,NCR,740777.4,838121.48,1,0
875527,NCR,1147964.4,902547.98,1,0
106298,NCR,23166,27729.7,1,0
127773,NCR,1311210.45,1426020.04,1,0
641778,NCR,1297325.7,2050423.27,1,0
947238,NCR,872452.35,762523.35,1,0
920291,NCR,1294712.1,1315766.71,1,0
503172,NCR,350712.45,363324.07,1,0
145777,NCR,1083990.6,1301404.43,1,0
826574,NCR,858404.25,992890.44,1,0
751562,NCR,26952.75,26588.62,1,0
435306,NCR,88209,153017.92,1,0
623207,NCR,27606.15,46315.61,1,0
444773,NCR,1846508.4,2585767.27,0,1
825073,NCR,877679.55,724568.35,1,0
865961,NCR,19602,24062.51,1,0
318603,NCR,3416598.9,2989824.7,0,1
562208,NCR,4567369.95,6983622.84,0,1
734979,NCR,2619688.5,3353368.94,0,1
708702,NCR,4185324,3816571.84,0,1
297745,NCR,103281.75,126395.17,1,0
941948,NCR,77992.2,68321.17,1,0
609404,NCR,2059353.45,2408479.76,0,1
914688,NCR,723313.8,851452.46,1,0
208182,NCR,88209,132542.14,1,0
256206,NCR,190575,311241.37,1,0
789736,NCR,113490,146810.66,1,0
857821,NCR,1800,1730.5,1,0
459121,NCR,900,969.57,1,0
306142,NCR,3294000,2553587.86,0,1
185124,NCR,540000,994485.6,1,0
303715,NCR,62226.6,80731.24,1,0
941031,NCR,144396,132519.14,1,0
457479,NCR,144912.6,203222.53,1,0
857031,NCR,468856.2,491275.02,1,0
512129,NCR,2639825.1,2205257.09,0,1
516519,NCR,142200000,232200000,0,1
144970,NCR,133886.08,132772.69,1,0
337932,NCR,96940.8,154290.01,1,0
956636,NCR,5794529.4,7512839.15,0,1
559467,NCR,3962380.95,6044184.2,0,1
466784,NCR,112500,108255.15,1,0
373797,NCR,75600,93350.88,1,0
323466,NCR,849762.54,815612.28,1,0
438759,NCR,439213.5,707478.08,1,0
438919,NCR,294041.88,232834.12,1,0
835519,NCR,98013.96,142219.04,1,0
377518,NCR,90616.68,89423.44,1,0
854779,NCR,18493.2,27115.65,1,0
225793,NCR,316648.8,404507.76,1,0
134141,NCR,455403.6,712702.99,1,0
902672,NCR,1111696.5,841376.38,1,0
184724,NCR,630523.8,480356.99,1,0
979126,NCR,2127110.4,2315955.26,0,1
885261,NCR,2144757.6,2304975.28,0,1
513193,NCR,1427860.75,2132538.58,1,0
846590,NCR,1961194.95,2182056.88,0,1
592494,NCR,1236871.35,1503085.64,1,0
976434,NCR,67374.45,111279.01,1,0
746577,NCR,103500,161493.12,1,0
627902,NCR,30412.8,26060.73,1,0
438353,NCR,147015,120781.64,1,0
465070,NCR,8702797.95,13410000,0,1
506794,NCR,61746.3,73410.92,1,0
336779,NCR,180991.8,320852.13,1,0
831898,NCR,1358581.95,2007549.38,1,0
440305,NCR,569438.1,822963.33,1,0
937050,NCR,2773192.95,3829704.59,0,1
438009,NCR,69750.45,114414.52,1,0
226192,NCR,385020,415930.18,1,0
274225,NCR,198000,204351.84,1,0
722103,NCR,1940419.8,1979441.64,0,1
151832,NCR,3317727.6,2944151.47,0,1
566039,NCR,3662722.8,4245828.27,0,1
140092,NCR,5082442.2,6254677,0,1
367929,NCR,1620000,1421297.28,1,0
320383,NCR,1159890.3,1315002.43,1,0
337476,NCR,2878270.25,3123314.67,0,1
323726,NCR,76650.63,70181.31,1,0
901483,NCR,22108.6,25737.19,1,0
254892,NCR,86638.77,113203.95,1,0
358270,NCR,29852.22,29464.14,1,0
961798,NCR,12569.36,15349.58,1,0
932761,NCR,49379.61,40349.46,1,0
308155,NCR,645862.88,1013725.71,1,0
428331,NCR,15599.47,21658.11,1,0
953142,NCR,13242.71,24158.29,1,0
963186,NCR,6958.04,9934.96,1,0
366875,NCR,117725.48,171260.44,1,0
917090,NCR,49155.16,75574.29,1,0
452055,NCR,12681.58,18519.42,1,0
337392,NCR,6284.68,6797.35,1,0
745317,NCR,16497.28,15163.84,1,0
408897,NCR,37483.61,40283.72,1,0
913419,NCR,151056.72,219464.87,1,0
938424,NCR,1576107.44,1125340.71,1,0
462196,NCR,191682.68,327646.26,1,0
564922,NCR,22108.6,16862.14,1,0
446671,NCR,31198.94,38264.5,1,0
676502,NCR,64530.17,54149.72,1,0
400100,NCR,25812.07,25171.93,1,0
957440,NCR,416299.31,407091.6,1,0
614143,NCR,134671.67,223109.21,1,0
534257,NCR,246898.06,274092.4,1,0
702687,NCR,3955520.25,6139798.09,0,1
974615,NCR,3129786,3183211.45,0,1
996601,NCR,600660,880384.36,1,0
637233,NCR,8589.6,9326.24,1,0
518877,NCR,21323.01,35090.22,1,0
306252,NCR,179562.23,295560.86,1,0
802307,NCR,44890.56,71107.09,1,0
774151,NCR,80803,130088.31,1,0
294299,NCR,20088.52,16156.96,1,0
992176,NCR,4937.96,7143.55,1,0
117130,NCR,38605.88,56480.86,1,0
992046,NCR,15936.15,11244.55,1,0
867643,NCR,11559.32,14044.29,1,0
180185,NCR,36473.58,29190.17,1,0
764368,NCR,4937.96,6121.59,1,0
341073,NCR,34565.73,44578.35,1,0
549993,NCR,8978.11,15845.47,1,0
855445,NCR,7070.26,9198.99,1,0
926890,NCR,54766.48,52460.81,1,0
368518,NCR,2468.98,3514.98,1,0
701463,NCR,23006.41,19757.91,1,0
258956,NCR,9090.34,9962.28,1,0
705388,NCR,60938.93,44643.86,1,0
417207,NCR,8192.53,8610.41,1,0
727973,NCR,33796.02,56647.53,1,0
872944,NCR,11880000,12960000,0,1
274275,NCR,11250000,17460000,0,1
446981,NCR,641287.8,763389,1,0
153625,NCR,451440,579016.94,1,0
894023,NCR,50856.3,62654.86,1,0
356648,NCR,12020.58,17365.03,1,0
541735,NCR,467834.03,413191.02,1,0
195286,NCR,27232.52,23212.73,1,0
167899,NCR,1451286.85,2078258.74,1,0
335734,NCR,36821.43,42864.79,1,0
763541,NCR,571882.89,704779.9,1,0
213828,NCR,684922.5,1251353.41,1,0
667984,NCR,563627.29,495580.57,1,0
157510,NCR,477527.97,633488.6,1,0
415754,NCR,1066479.13,1478140.07,1,0
858171,NCR,34520.09,34496.14,1,0
885981,NCR,1092844.08,1159402.65,1,0
775426,NCR,588686.35,679089.74,1,0
825078,NCR,1327754.23,1949514.98,1,0
777396,NCR,1115606.33,1186189.63,1,0
327574,NCR,1934595.56,2062085.41,0,1
983935,NCR,2014110.5,1918561.1,0,1
882867,NCR,252294.15,348620.06,1,0
469184,NCR,956918.92,1156340.83,1,0
566009,NCR,2010411.92,2713477.09,0,1
119565,NCR,4200826.04,3930985.98,0,1
591071,NCR,1292448.76,1985181.9,1,0
567602,NCR,1522179.98,2194983.54,1,0
603619,NCR,987957.42,1676840.37,1,0
193510,NCR,94546.7,154454.52,1,0
723931,NCR,729223.29,805564.21,1,0
875822,NCR,2628198.32,1902781.41,0,1
890724,NCR,2914804.59,4545346.28,0,1
988524,NCR,2053370.26,3020179.11,0,1
741707,NCR,177970.26,277888.82,1,0
134117,NCR,1610061.02,1862309.28,1,0
258991,NCR,2141560.88,2566446.56,0,1
431089,NCR,993603.37,1381367.02,1,0
515597,NCR,215367.03,200343.03,1,0
545258,NCR,16352.4,19727.53,1,0
455623,NCR,830511,994121.67,1,0
572740,NCR,2220697.8,3260694.99,0,1
721101,NCR,137424.6,121199.15,1,0
640431,NCR,93960.71,83978.33,1,0
138222,NCR,93960.71,95477.24,1,0
565751,NCR,117450.89,138192.72,1,0
503152,NCR,93960.71,122793.87,1,0
923487,NCR,117450.89,119439.1,1,0
706545,NCR,166829.12,222256.43,1,0
508294,NCR,19151.07,27485.81,1,0
789658,NCR,75016.35,86148.78,1,0
250766,NCR,1889549.9,1603358.67,0,1
103002,NCR,1324846.02,2160966.95,1,0
603200,NCR,985805.71,748463.13,1,0
586448,NCR,32155.23,25736.54,1,0
602818,NCR,377475.88,336104.52,1,0
843082,NCR,105611.84,90969.81,1,0
541042,NCR,191679.85,152399.28,1,0
960254,NCR,192619.46,308957.76,1,0
579372,NCR,982866.62,1642134.24,1,0
838272,NCR,456275.09,461896.4,1,0
987484,NCR,201075.92,286911.21,1,0
369463,NCR,180699.6,310571.48,1,0
240389,NCR,126846.96,161958.2,1,0
137836,NCR,503629.41,783244.46,1,0
808305,NCR,139061.85,190537.82,1,0
291735,NCR,20859.28,21975.33,1,0
163562,NCR,3570.51,5899.91,1,0
317198,NCR,5261.8,8198.64,1,0
566414,NCR,59495.92,51316.66,1,0
164703,NCR,113692.46,99139.83,1,0
291748,NCR,4698.04,5324.53,1,0
647809,NCR,39573.4,28150.93,1,0
156445,NCR,37317.89,55014.04,1,0
616059,NCR,9857.17,12321.23,1,0
564416,NCR,101741.55,116177.05,1,0
749932,NCR,595665.01,944843.84,1,0
184597,NCR,6705.56,10976.17,1,0
209763,NCR,3352.78,5591.43,1,0
748935,NCR,53644.47,69013.88,1,0
844783,NCR,121964.18,141611.39,1,0
351852,NCR,72420.04,60042,1,0
166622,NCR,20355.21,18354.54,1,0
781105,NCR,261283.56,293160.16,1,0
592160,NCR,4538.79,4943.14,1,0
425679,NCR,44235.9,45492.73,1,0
248289,NCR,9474.08,11670.93,1,0
988918,NCR,101094.17,152025.42,1,0
386786,NCR,15021.92,20445.43,1,0
177007,NCR,52725.52,43549.01,1,0
870783,NCR,118775.86,179304.03,1,0
307258,NCR,13119.57,13987.51,1,0
394963,NCR,91662.08,140132.98,1,0
367122,NCR,45798.97,66355.01,1,0
524156,NCR,160933.41,175384.43,1,0
951777,NCR,93877.83,103882.2,1,0
431272,NCR,12070.01,11638.19,1,0
215144,NCR,60350.03,59191.07,1,0
430727,NCR,7527.19,10753.43,1,0
691913,NCR,10177.61,12651.34,1,0
552665,NCR,11399.45,10384.88,1,0
507560,NCR,4298.27,5759.95,1,0
841943,NCR,16962.68,29494.71,1,0
747985,NCR,14842.34,18375.06,1,0
883558,NCR,8481.34,9145.19,1,0
352557,NCR,12722.01,19513.98,1,0
180525,NCR,31168.92,37531.75,1,0
261335,NCR,37794.97,59867.61,1,0
905953,NCR,24140.01,31903.44,1,0
830496,NCR,14842.34,23823.33,1,0
898446,NCR,10177.61,13774.37,1,0
154305,NCR,10177.61,16122.6,1,0
171799,NCR,10177.61,8294.42,1,0
436308,NCR,16962.68,24293.95,1,0
360227,NCR,1378117.99,1975890.45,1,0
847412,NCR,20520000,19530000,0,1
165352,NCR,97195.62,98336.5,1,0
180266,NCR,6008130,8677542.16,0,1
922424,NCR,1058002.2,1457530.28,1,0
988025,NCR,2263501.43,2219136.8,0,1
882885,NCR,105875.57,133612.85,1,0
296655,NCR,1325414.02,2023111.95,1,0
757756,NCR,483750,695274.53,1,0
749370,NCR,954000,1733341.68,1,0
519559,NCR,135000,186744.96,1,0
788091,NCR,227700,344664.94,1,0
561961,NCR,93182.4,88224.35,1,0
490834,NCR,90000,110853,1,0
920522,NCR,78319.8,112176.2,1,0
181545,NCR,74897.46,78359.22,1,0
640592,NCR,2633347.8,2167771.91,0,1
411502,NCR,359967.6,585631.29,1,0
601183,NCR,401752.8,514544.9,1,0
632680,NCR,73077.3,97116.66,1,0
151909,NCR,73077.3,108628.31,1,0
874581,NCR,73077.3,134976.7,1,0
930264,NCR,3265975.32,3636434.9,0,1
115760,NCR,673908.95,707739.18,1,0
378436,NCR,588325.6,679774.93,1,0
990517,NCR,498541.39,745701.26,1,0
678435,NCR,1493870.77,1183952.34,1,0
347972,NCR,91396.06,128978.12,1,0
915046,NCR,2046804.13,3235063.99,0,1
112059,NCR,1013835.98,1126894.92,1,0
307209,NCR,666292.61,812593.81,1,0
344419,NCR,1097729.86,1413601.62,1,0
309715,NCR,2290989.05,3130705.27,0,1
679216,NCR,1525021.04,1477890.27,1,0
677489,NCR,1037041.16,1301009.61,1,0
493807,NCR,1157724.5,1080073.6,1,0
899101,NCR,885344.52,829288.05,1,0
432604,NCR,1885144.16,2855993.4,0,1
408157,NCR,252294.15,216730.77,1,0
464042,NCR,23013.4,23891.68,1,0
431079,NCR,4137050.62,4357207.91,0,1
234581,NCR,1496761.14,2428057.89,1,0
731940,NCR,485899.85,621703.02,1,0
601787,NCR,354862.91,568643.69,1,0
262607,NCR,615443.96,423069.72,1,0
225750,NCR,10739.58,16249.53,1,0
690045,NCR,110464.3,133370.18,1,0
507465,NCR,702287.57,801930.94,1,0
233534,NCR,126244.92,141040.82,1,0
314036,NCR,131505.12,178201.27,1,0
822231,NCR,273969,338138.02,1,0
108976,NCR,57533.49,74109.58,1,0
174320,NCR,2834992.86,4518695.11,0,1
408593,NCR,1859610.25,1523020.79,0,1
924133,NCR,1914230.54,2515230.01,0,1
219050,NCR,207120.56,314545.72,1,0
208948,NCR,18180000,22230000,0,1
799086,NCR,131357.7,190384.6,1,0
775158,NCR,121932,150054.88,1,0
